ProbeId,GSM2808875,GSM2808876,GSM2808877,GSM2808878,GSM2808879,GSM2808880,GSM2808881,GSM2808882,GSM2808883,GSM2808884,GSM2808885,GSM2808886,GSM2808887,GSM2808888,GSM2808889,GSM2808890,GSM2808891,GSM2808892,GSM2808893,GSM2808894,GSM2808895,GSM2808896,GSM2808897,GSM2808898,GSM2808899,GSM2808900,GSM2808901,GSM2808902,GSM2808903,GSM2808904,GSM2808905,GSM2808906,GSM2808907,GSM2808908,GSM2808909,GSM2808910,GSM2808911,GSM2808912,GSM2808913,GSM2808914,GSM2808915,GSM2808916,GSM2808917,GSM2808918,GSM2808919,GSM2808920,GSM2808921,GSM2808922,GSM2808923,GSM2808924,GSM2808925,GSM2808926,GSM2808927,GSM2808928,GSM2808929,GSM2808930,GSM2808931,GSM2808932,GSM2808933,GSM2808934,GSM2808935,GSM2808936,GSM2808937,GSM2808938,GSM2808939,GSM2808940,GSM2808941,GSM2808942,GSM2808943,GSM2808944,GSM2808945,GSM2808946,GSM2808947,GSM2808948,GSM2808949,GSM2808950,GSM2808951,GSM2808952,GSM2808953,GSM2808954,GSM2808955,GSM2808956,GSM2808957,GSM2808958,GSM2808959,GSM2808960,GSM2808961,GSM2808962,GSM2808963,GSM2808964,GSM2808965,GSM2808966,GSM2808967,GSM2808968,GSM2808969,GSM2808970,GSM2808971,GSM2808972,GSM2808973,GSM2808974,GSM2808975,GSM2808976,GSM2808977,GSM2808978,GSM2808979,GSM2808980,GSM2808981,GSM2808982,GSM2808983,GSM2808984,GSM2808985,GSM2808986,GSM2808987,GSM2808988,GSM2808989,GSM2808990,GSM2808991,GSM2808992,GSM2808993,GSM2808994,GSM2808995,GSM2808996,GSM2808997,GSM2808998,GSM2808999,GSM2809000,GSM2809001,GSM2809002,GSM2809003,GSM2809004,GSM2809005,GSM2809006,GSM2809007,GSM2809008,GSM2809009,GSM2809010,GSM2809011,GSM2809012,GSM2809013,GSM2809014,GSM2809015,GSM2809016,GSM2809017,GSM2809018,GSM2809019,GSM2809020,GSM2809021,GSM2809022,GSM2809023,GSM2809024,GSM2809025,GSM2809026,GSM2809027,GSM2809028,GSM2809029,GSM2809030,GSM2809031,GSM2809032,GSM2809033,GSM2809034,GSM2809035,GSM2809036,GSM2809037,GSM2809038,GSM2809039,GSM2809040,GSM2809041,GSM2809042,GSM2809043,GSM2809044,GSM2809045,GSM2809046,GSM2809047,GSM2809048,GSM2809049,GSM2809050,GSM2809051,GSM2809052,GSM2809053,GSM2809054,GSM2809055,GSM2809056,GSM2809057,GSM2809058,GSM2809059,GSM2809060,GSM2809061,GSM2809062,GSM2809063,GSM2809064
cg01403010,0.80601,0.69227,0.85218,0.72442,0.79686,0.6799,0.86949,0.6696,0.84118,0.6583,0.8247,0.67402,0.8684,0.69391,0.87013,0.73252,0.83828,0.74467,0.81066,0.75583,0.85883,0.7749,0.86823,0.75018,0.89043,0.79632,0.86302,0.68795,0.8657,0.85111,0.88427,0.74215,0.85101,0.74203,0.89444,0.80671,0.92791,0.80202,0.90166,0.76164,0.90864,0.80302,0.91876,0.73658,0.89018,0.73453,0.86601,0.76286,0.89678,0.78995,0.90731,0.82798,0.88195,0.76762,0.89372,0.79686,0.87875,0.78711,0.88081,0.72383,0.8788,0.73357,0.70098,0.81241,0.74396,0.74139,0.79485,0.693,0.81086,0.77526,0.69471,0.72216,0.77617,0.8371,0.78607,0.8005,0.82076,0.84468,0.79397,0.77748,0.8304,0.80979,0.77867,0.80969,0.76776,0.80913,0.78411,0.79282,0.75643,0.78336,0.81726,0.7783,0.78992,0.72902,0.80763,0.81064,0.80822,0.78798,0.79952,0.83381,0.78307,0.77233,0.81077,0.7917,0.77583,0.79284,0.79396,0.77704,0.768,0.79429,0.64701,0.79564,0.76751,0.78851,0.78458,0.78979,0.8338,0.79938,0.78495,0.75937,0.71924,0.76972,0.77544,0.80621,0.81221,0.76684,0.77489,0.80132,0.731,0.70719,0.75551,0.74249,0.76134,0.78374,0.80864,0.8029,0.77236,0.82575,0.76318,0.75643,0.83594,0.86091,0.81063,0.76633,0.85928,0.77454,0.74343,0.79545,0.7495,0.82218,0.76713,0.79759,0.76826,0.78435,0.74696,0.72297,0.72369,0.74337,0.76592,0.80656,0.74941,0.75872,0.79006,0.79243,0.80214,0.73828,0.75041,0.82345,0.76061,0.72616,0.75998,0.7837,0.7866,0.79593,0.6972,0.7886,0.76621,0.77772,0.761,0.78545,0.79202,0.77418,0.78731,0.83486,0.75471,0.78488,0.77278,0.75189,0.78645,0.78839
cg13708803,0.67157,0.33055,0.71523,0.28222,0.62095,0.31358,0.75497,0.37083,0.76394,0.35132,0.74582,0.25556,0.71083,0.24923,0.77322,0.2993,0.70107,0.26579,0.61869,0.26935,0.73264,0.17687,0.6963,0.20652,0.79283,0.15816,0.69078,0.22174,0.78058,0.17677,0.77572,0.17719,0.74195,0.25668,0.82324,0.13134,0.84106,0.16486,0.802,0.21999,0.81818,0.13802,0.82918,0.22434,0.78838,0.17368,0.76882,0.27443,0.77358,0.23415,0.79954,0.1394,0.72097,0.30848,0.72623,0.14641,0.72824,0.19164,0.71662,0.20354,0.7814,0.2294,0.41548,0.3511,0.40879,0.44972,0.46352,0.3127,0.37116,0.49088,0.41007,0.43821,0.40999,0.31099,0.42736,0.3781,0.30958,0.4278,0.32469,0.26537,0.37661,0.33206,0.36103,0.35884,0.38762,0.43452,0.33314,0.4455,0.34441,0.38145,0.2992,0.38002,0.36163,0.40596,0.3695,0.35648,0.5474,0.39202,0.42334,0.38315,0.37513,0.33427,0.36056,0.49033,0.45818,0.33426,0.40783,0.43572,0.34098,0.41684,0.40972,0.21419,0.3792,0.34923,0.4487,0.26485,0.29036,0.44696,0.42591,0.3402,0.35527,0.39469,0.33456,0.27385,0.32993,0.33142,0.46646,0.3521,0.46224,0.31387,0.38269,0.37894,0.40734,0.39853,0.29268,0.41176,0.26005,0.27353,0.47693,0.41219,0.29187,0.15528,0.28977,0.32039,0.31035,0.33339,0.27308,0.3471,0.28922,0.31787,0.3355,0.34527,0.30296,0.34491,0.38477,0.27826,0.40058,0.36277,0.44363,0.45529,0.40514,0.42899,0.44791,0.2658,0.2988,0.32375,0.37186,0.41071,0.40265,0.37338,0.45898,0.37961,0.39642,0.34646,0.44889,0.2416,0.45102,0.40651,0.34006,0.43951,0.32518,0.24889,0.47009,0.36429,0.46824,0.35255,0.28597,0.353,0.37176,0.38228
cg16108059,0.18494,0.15135,0.23929,0.20065,0.19752,0.15361,0.18449,0.1887,0.25814,0.20882,0.23275,0.092171,0.23599,0.27187,0.19718,0.19324,0.25895,0.2164,0.24782,0.23422,0.23031,0.26307,0.21374,0.16703,0.21251,0.23042,0.18055,0.14881,0.27372,0.2919,0.22215,0.18355,0.26829,0.27744,0.25912,0.19668,0.28437,0.20209,0.246,0.15155,0.27188,0.16943,0.27024,0.19172,0.23628,0.23971,0.27144,0.3021,0.2707,0.23808,0.21281,0.21859,0.21613,0.22209,0.21965,0.16591,0.28215,0.17236,0.20466,0.19797,0.25704,0.18067,0.14441,0.17819,0.17666,0.23736,0.14464,0.092928,0.23332,0.22462,0.1032,0.22196,0.15395,0.14151,0.1754,0.09274,0.16437,0.1993,0.19117,0.10638,0.14371,0.203,0.21096,0.19228,0.15305,0.14267,0.16771,0.18045,0.17492,0.21197,0.12715,0.20622,0.18265,0.18781,0.17918,0.24206,0.23514,0.15537,0.2013,0.15917,0.16191,0.20446,0.15401,0.21428,0.18805,0.18212,0.19247,0.26363,0.18914,0.21738,0.2163,0.16205,0.18658,0.21886,0.20723,0.15744,0.14841,0.22667,0.21972,0.23954,0.22792,0.19245,0.18542,0.17179,0.18907,0.24543,0.23203,0.19956,0.26216,0.17908,0.24177,0.14487,0.26209,0.19906,0.20452,0.27219,0.18976,0.17077,0.20546,0.17992,0.15138,0.19444,0.2389,0.11068,0.1748,0.20627,0.16892,0.21798,0.19186,0.19769,0.13561,0.19766,0.19407,0.22934,0.20385,0.19736,0.26491,0.25764,0.21461,0.32031,0.17451,0.20781,0.27446,0.10974,0.23723,0.22759,0.20674,0.25749,0.21088,0.24318,0.27985,0.18878,0.22214,0.19718,0.21754,0.18071,0.2419,0.24152,0.17855,0.2333,0.22852,0.14557,0.25161,0.21746,0.2468,0.18492,0.20609,0.17026,0.19106,0.24739
cg08065408,0.18041,0.2923,0.20744,0.26821,0.21625,0.29769,0.21392,0.28471,0.30536,0.24889,0.19287,0.22367,0.14291,0.31228,0.17296,0.31323,0.23228,0.24322,0.2186,0.26931,0.14235,0.26872,0.26911,0.23823,0.21315,0.29305,0.22891,0.23659,0.21187,0.20463,0.22489,0.19293,0.17081,0.28771,0.24859,0.24996,0.27488,0.2029,0.28207,0.33434,0.25468,0.23173,0.14365,0.27974,0.20481,0.2255,0.30194,0.29146,0.17696,0.29414,0.16369,0.27739,0.21766,0.32256,0.16018,0.228,0.25064,0.25483,0.28568,0.20735,0.27398,0.26552,0.34612,0.27338,0.29564,0.28875,0.29273,0.31169,0.26858,0.29711,0.3537,0.23744,0.28618,0.34611,0.26163,0.15073,0.16765,0.24462,0.22942,0.26388,0.23186,0.23861,0.16814,0.27904,0.21721,0.37372,0.22592,0.25814,0.26211,0.26552,0.21255,0.25603,0.2906,0.32291,0.23364,0.29556,0.31801,0.24579,0.25494,0.26697,0.31915,0.22751,0.216,0.30513,0.30955,0.26846,0.32949,0.32052,0.39826,0.28701,0.25957,0.33291,0.31541,0.25841,0.22704,0.24779,0.26232,0.21384,0.39862,0.27731,0.16626,0.28118,0.30843,0.34407,0.28019,0.17729,0.35445,0.29256,0.27162,0.29363,0.30068,0.27766,0.24981,0.3041,0.30419,0.25022,0.25214,0.24356,0.25814,0.28608,0.17986,0.19725,0.29204,0.29712,0.23113,0.29966,0.25913,0.30337,0.18276,0.29668,0.23231,0.25798,0.25468,0.25112,0.20846,0.24565,0.27212,0.25782,0.31942,0.26353,0.259,0.34557,0.29743,0.20225,0.25288,0.27402,0.21898,0.31453,0.33048,0.24505,0.33038,0.29455,0.34211,0.27827,0.25539,0.1866,0.22527,0.26582,0.21196,0.26092,0.17773,0.25852,0.30052,0.2521,0.19512,0.25481,0.20923,0.22248,0.24333,0.35733
cg04706338,0.81653,0.75562,0.83064,0.78113,0.82569,0.77447,0.85247,0.76968,0.8473,0.75993,0.84117,0.79379,0.87254,0.75863,0.84248,0.78652,0.8464,0.79519,0.82955,0.77608,0.8534,0.77721,0.85672,0.75983,0.89732,0.75291,0.85829,0.76089,0.83435,0.69258,0.85851,0.72115,0.8775,0.76132,0.90858,0.82654,0.90831,0.81987,0.925,0.82443,0.90405,0.76977,0.92329,0.81449,0.91637,0.83102,0.91806,0.81606,0.91152,0.82147,0.91998,0.77056,0.89408,0.83753,0.88713,0.80502,0.88633,0.8252,0.90977,0.81225,0.89798,0.81234,0.87773,0.839,0.83901,0.87149,0.90264,0.83871,0.8397,0.84665,0.82185,0.83473,0.87602,0.82647,0.86409,0.82499,0.79393,0.87373,0.84323,0.83216,0.85371,0.91027,0.84728,0.85062,0.86401,0.87706,0.83097,0.87337,0.82654,0.83718,0.81258,0.86716,0.825,0.88307,0.85696,0.83534,0.87703,0.83174,0.83894,0.84889,0.84763,0.82858,0.84696,0.86829,0.85197,0.84738,0.88396,0.86255,0.83951,0.8613,0.79949,0.81813,0.85028,0.84785,0.84332,0.81066,0.85192,0.86558,0.88474,0.83186,0.84167,0.81769,0.85058,0.84389,0.86151,0.82277,0.86032,0.83407,0.86635,0.79785,0.85011,0.84429,0.82577,0.83768,0.82652,0.8558,0.86532,0.80424,0.86779,0.84875,0.86064,0.82317,0.86391,0.84705,0.86912,0.854,0.83812,0.86797,0.8184,0.8576,0.8653,0.83368,0.81281,0.84622,0.85051,0.83428,0.86428,0.81441,0.85022,0.88183,0.89875,0.83834,0.84165,0.81564,0.83229,0.84653,0.83655,0.81648,0.84125,0.8584,0.85016,0.86827,0.84853,0.84924,0.86122,0.81473,0.86269,0.86695,0.84062,0.88208,0.83425,0.85733,0.83882,0.85562,0.83925,0.86564,0.8281,0.83064,0.84845,0.83122
cg24027179,0.17645,0.17153,0.15874,0.1529,0.14695,0.16627,0.14806,0.1609,0.17983,0.15469,0.1475,0.15362,0.12331,0.13886,0.147,0.16586,0.17183,0.14449,0.15984,0.15063,0.16765,0.16198,0.16615,0.16267,0.15155,0.17917,0.15554,0.17673,0.17189,0.15557,0.14196,0.15462,0.15561,0.16243,0.13298,0.12468,0.13362,0.14416,0.10464,0.13445,0.12425,0.095422,0.13906,0.11336,0.14768,0.16023,0.17538,0.15445,0.16376,0.16453,0.17724,0.16111,0.16668,0.17866,0.15672,0.14981,0.15631,0.1877,0.1717,0.15107,0.15968,0.1595,0.17006,0.19196,0.14741,0.17902,0.16395,0.1454,0.16987,0.15568,0.16845,0.19327,0.19251,0.16911,0.16806,0.19459,0.16079,0.2126,0.17954,0.16565,0.18047,0.20147,0.17952,0.24973,0.20144,0.17551,0.16626,0.19507,0.16725,0.20991,0.18231,0.1681,0.17619,0.19319,0.19172,0.18136,0.18685,0.16826,0.18101,0.24055,0.19069,0.16641,0.16478,0.18235,0.16238,0.19321,0.20344,0.21553,0.219,0.17995,0.17538,0.19354,0.14684,0.20686,0.15131,0.1627,0.16105,0.18372,0.1546,0.20376,0.18747,0.19131,0.18372,0.17536,0.20845,0.12673,0.18138,0.16822,0.16665,0.17685,0.13851,0.17295,0.18387,0.16783,0.20414,0.1829,0.14892,0.20248,0.21424,0.18318,0.16962,0.20607,0.21214,0.22388,0.19009,0.20181,0.18755,0.18578,0.1727,0.2132,0.22594,0.19999,0.19442,0.19388,0.19219,0.16774,0.18938,0.19139,0.2048,0.2092,0.188,0.21244,0.20746,0.19754,0.19351,0.20457,0.18423,0.1837,0.21432,0.22131,0.20679,0.17067,0.14976,0.16506,0.14463,0.16482,0.15457,0.16778,0.13449,0.13817,0.2297,0.2204,0.16517,0.19039,0.20428,0.18689,0.21077,0.16808,0.18454,0.16521
cg12077889,0.82496,0.84438,0.83888,0.80042,0.81947,0.81047,0.83837,0.7994,0.86956,0.80359,0.85318,0.82128,0.86458,0.78288,0.85524,0.80776,0.8306,0.78991,0.84986,0.78878,0.85498,0.7778,0.86151,0.80865,0.8782,0.80373,0.85361,0.80893,0.8667,0.75425,0.87323,0.80734,0.8301,0.83688,0.85403,0.79971,0.89639,0.79172,0.88914,0.82862,0.8943,0.82406,0.90408,0.86103,0.8729,0.79626,0.88195,0.84277,0.88885,0.82958,0.88619,0.82619,0.84002,0.84186,0.84423,0.78096,0.85169,0.84199,0.87615,0.83806,0.87602,0.84288,0.85989,0.86408,0.85848,0.86025,0.86151,0.82349,0.87084,0.85712,0.88557,0.86098,0.83021,0.89519,0.8709,0.86236,0.86873,0.82641,0.8331,0.86046,0.86136,0.85195,0.81649,0.85337,0.83868,0.88203,0.84281,0.87501,0.8529,0.8392,0.8577,0.83586,0.81855,0.84173,0.86347,0.86644,0.87952,0.86343,0.83863,0.84821,0.88254,0.83805,0.87622,0.87173,0.8563,0.88083,0.84596,0.846,0.8749,0.8455,0.78944,0.80815,0.84827,0.85831,0.85014,0.86757,0.83066,0.85342,0.83338,0.82589,0.84589,0.83325,0.86563,0.82792,0.81528,0.83316,0.83954,0.86183,0.84291,0.87034,0.8282,0.83146,0.90367,0.84315,0.89902,0.8643,0.81038,0.87924,0.88555,0.86038,0.85127,0.82201,0.83771,0.84406,0.82424,0.84789,0.83519,0.88983,0.85206,0.82578,0.84254,0.87775,0.8872,0.83478,0.87672,0.83863,0.86097,0.87279,0.87783,0.8753,0.87476,0.86976,0.85375,0.83116,0.85753,0.82647,0.85348,0.88256,0.82764,0.87804,0.85213,0.86484,0.87882,0.85842,0.86973,0.858,0.8497,0.87733,0.89115,0.91511,0.82792,0.84661,0.84711,0.86906,0.88171,0.85854,0.81557,0.82129,0.82995,0.82398
cg07283616,0.54956,0.53919,0.53633,0.53174,0.54785,0.5019,0.53483,0.52163,0.55093,0.52474,0.53298,0.4966,0.51838,0.49205,0.51957,0.51331,0.5186,0.49959,0.50529,0.52742,0.56884,0.53039,0.58039,0.51608,0.58852,0.57036,0.55254,0.54185,0.60597,0.57849,0.63977,0.54532,0.58354,0.54847,0.59226,0.51938,0.56776,0.52429,0.58824,0.60116,0.59965,0.5938,0.59192,0.56552,0.53539,0.5334,0.55548,0.57788,0.54184,0.54762,0.58004,0.53147,0.54245,0.5644,0.53458,0.52585,0.55675,0.50952,0.51216,0.49976,0.53757,0.50178,0.57534,0.56898,0.60942,0.60007,0.68599,0.65169,0.61173,0.64427,0.58807,0.61131,0.58777,0.63414,0.60316,0.56832,0.60356,0.54587,0.53911,0.53543,0.59328,0.53601,0.58368,0.53749,0.60012,0.54894,0.52685,0.57234,0.57453,0.54626,0.62529,0.59648,0.57187,0.55515,0.54119,0.51321,0.56024,0.56573,0.62047,0.52114,0.56024,0.5712,0.5481,0.62244,0.61446,0.59636,0.53734,0.6255,0.57338,0.5488,0.59371,0.61627,0.62876,0.54897,0.6086,0.6144,0.58452,0.56877,0.60874,0.53595,0.59379,0.57952,0.58427,0.58695,0.555,0.55743,0.58968,0.58314,0.57772,0.57828,0.60001,0.59169,0.59874,0.60385,0.59352,0.62638,0.5563,0.57611,0.62535,0.55607,0.56915,0.53105,0.58981,0.51949,0.56062,0.55688,0.56593,0.57541,0.57203,0.53714,0.5154,0.58835,0.53627,0.56936,0.59037,0.56167,0.613,0.57554,0.52197,0.56555,0.59278,0.58451,0.54942,0.5431,0.55922,0.55254,0.56119,0.56683,0.56428,0.51124,0.52455,0.59183,0.60191,0.61855,0.6102,0.63133,0.63392,0.64168,0.62208,0.65132,0.58102,0.56412,0.54334,0.55143,0.57096,0.59162,0.53638,0.56251,0.55066,0.58717
cg11837451,0.64573,0.6797,0.66329,0.66753,0.62935,0.69986,0.63768,0.66401,0.61932,0.60708,0.65078,0.68308,0.57108,0.65067,0.50955,0.64142,0.63922,0.66595,0.64714,0.66547,0.61937,0.66968,0.65762,0.75362,0.6199,0.67423,0.51372,0.7109,0.6807,0.70687,0.70204,0.63147,0.57924,0.59741,0.64669,0.71108,0.55436,0.66464,0.72669,0.77858,0.69395,0.77498,0.62275,0.77598,0.57475,0.66911,0.66482,0.68992,0.67174,0.6899,0.60033,0.73991,0.65486,0.67585,0.63779,0.64419,0.68378,0.70944,0.65419,0.69431,0.66424,0.74937,0.76693,0.65756,0.73737,0.70685,0.63053,0.66634,0.69068,0.73899,0.69571,0.65033,0.60036,0.68269,0.64914,0.69929,0.74438,0.7117,0.67346,0.7342,0.70883,0.8133,0.63679,0.60221,0.67444,0.55676,0.71257,0.7745,0.64032,0.70214,0.71317,0.64388,0.72431,0.71574,0.68729,0.68175,0.6214,0.7578,0.67125,0.78148,0.69726,0.83802,0.7982,0.65318,0.66206,0.7024,0.75121,0.76187,0.65819,0.67318,0.79785,0.67656,0.69339,0.70699,0.68298,0.65913,0.6676,0.69272,0.65876,0.67598,0.70556,0.7329,0.67223,0.64865,0.70266,0.61868,0.65554,0.60924,0.69906,0.6364,0.59628,0.62933,0.67007,0.72544,0.66335,0.65944,0.60136,0.6749,0.67721,0.73276,0.83851,0.65969,0.68533,0.57934,0.63234,0.64705,0.6002,0.77142,0.73,0.60418,0.69004,0.71598,0.70645,0.67827,0.69883,0.64148,0.61197,0.68087,0.61415,0.72672,0.74757,0.67312,0.74931,0.7226,0.62244,0.6369,0.65983,0.74294,0.71669,0.72914,0.78835,0.67976,0.66291,0.80728,0.65113,0.6833,0.63392,0.7567,0.61297,0.52391,0.70731,0.64699,0.69852,0.76188,0.74511,0.71173,0.62048,0.67231,0.69446,0.62476
cg09827065,0.047775,0.051731,0.06465,0.10209,0.056208,0.051835,0.057548,0.070148,0.083935,0.090491,0.065208,0.038955,0.060616,0.046734,0.062126,0.044447,0.062587,0.057134,0.066326,0.083066,0.064954,0.061834,0.056491,0.09622,0.053892,0.078747,0.054262,0.062398,0.06967,0.14623,0.04324,0.083821,0.06078,0.064879,0.049292,0.06757,0.084669,0.06003,0.05989,0.052764,0.055624,0.054548,0.065285,0.072515,0.053038,0.0711,0.075987,0.061309,0.067169,0.063391,0.049567,0.068871,0.074828,0.074159,0.053594,0.098074,0.069687,0.06577,0.050581,0.1078,0.057649,0.051266,0.047148,0.05973,0.05254,0.055818,0.06541,0.033075,0.061628,0.048783,0.046307,0.046824,0.066248,0.065513,0.053724,0.041882,0.072151,0.062739,0.043889,0.034555,0.040416,0.04093,0.046265,0.055551,0.018687,0.037549,0.049297,0.049765,0.063177,0.040848,0.068397,0.061742,0.066574,0.090648,0.063661,0.069544,0.053429,0.057386,0.058114,0.031205,0.063897,0.066646,0.025081,0.069484,0.068347,0.068,0.062284,0.056902,0.080737,0.088789,0.044724,0.070996,0.059032,0.054252,0.061348,0.087583,0.037816,0.065222,0.091497,0.060049,0.04703,0.077613,0.07031,0.071471,0.049083,0.058846,0.084336,0.054955,0.068193,0.055363,0.055611,0.065837,0.066487,0.046222,0.070963,0.070868,0.04579,0.065036,0.052942,0.046628,0.040381,0.07266,0.063049,0.040872,0.073284,0.051856,0.042392,0.055941,0.076128,0.053669,0.048315,0.054844,0.064658,0.057769,0.05617,0.057713,0.066239,0.085446,0.036706,0.085304,0.029388,0.04281,0.043908,0.059062,0.063058,0.048419,0.054338,0.068391,0.077261,0.065248,0.083708,0.028399,0.045723,0.039646,0.044035,0.045706,0.048964,0.036271,0.050038,0.076026,0.048743,0.060114,0.059369,0.020133,0.070184,0.064893,0.067523,0.044663,0.062541,0.06247
cg05894801,0.84228,0.79915,0.8383,0.83348,0.80644,0.81107,0.84219,0.78045,0.89187,0.80208,0.82685,0.86426,0.77717,0.83441,0.84181,0.85994,0.83602,0.82182,0.71747,0.78744,0.77354,0.85323,0.83039,0.8138,0.83336,0.83616,0.66991,0.81995,0.8371,0.90038,0.75855,0.81638,0.78946,0.79882,0.85374,0.85552,0.87535,0.87831,0.77525,0.84905,0.83903,0.85391,0.79542,0.8401,0.86011,0.84087,0.84523,0.83448,0.85406,0.84675,0.88519,0.86855,0.83129,0.82674,0.82707,0.79318,0.8168,0.83801,0.83087,0.78304,0.8203,0.79922,0.75896,0.78643,0.74276,0.81161,0.81237,0.76712,0.88426,0.81657,0.79951,0.80463,0.77486,0.74989,0.77154,0.84821,0.79141,0.81934,0.83019,0.85402,0.83162,0.81465,0.92498,0.78455,0.66967,0.79971,0.82287,0.78342,0.78795,0.88894,0.82466,0.80291,0.73945,0.77716,0.82553,0.87326,0.8098,0.80806,0.8241,0.84515,0.77939,0.8286,0.7634,0.77847,0.86197,0.76639,0.88375,0.82667,0.76636,0.72718,0.69857,0.86868,0.79409,0.82948,0.76808,0.78664,0.8487,0.75693,0.81825,0.79982,0.781,0.76575,0.82216,0.79378,0.75669,0.77628,0.88064,0.80536,0.7183,0.80072,0.76733,0.81395,0.8643,0.8369,0.83042,0.79573,0.77441,0.80435,0.85957,0.88896,0.84928,0.8263,0.86682,0.76289,0.7382,0.76836,0.76007,0.8215,0.81621,0.8058,0.73193,0.85271,0.79476,0.7809,0.75214,0.78622,0.75429,0.79404,0.81002,0.87326,0.81619,0.78194,0.76074,0.78428,0.8241,0.78441,0.74644,0.91237,0.80439,0.80049,0.75218,0.74896,0.7568,0.76965,0.77799,0.83886,0.8064,0.83725,0.83921,0.84091,0.81003,0.81918,0.77454,0.79679,0.74366,0.79543,0.80259,0.77213,0.89817,0.81025
cg14316118,0.18974,0.07702,0.22558,0.080336,0.10039,0.066336,0.19421,0.093759,0.20738,0.052366,0.14499,0.051095,0.20626,0.062822,0.23327,0.060481,0.19684,0.071614,0.15191,0.10717,0.17826,0.13686,0.20116,0.06351,0.18759,0.046781,0.21754,0.03351,0.1809,0.066431,0.26812,0.060064,0.22414,0.059322,0.17764,0.073872,0.18239,0.045624,0.12306,0.042379,0.19582,0.025505,0.21639,0.054896,0.17774,0.050294,0.15179,0.052486,0.199,0.047308,0.12926,0.037604,0.1943,0.039877,0.096452,0.012031,0.11142,0.052411,0.13957,0.029501,0.14891,0.0096659,0.15599,0.10785,0.081841,0.15529,0.10718,0.084778,0.16531,0.11699,0.07356,0.13593,0.12583,0.030725,0.11495,0.079526,0.115,0.11602,0.094174,0.096704,0.060317,0.080868,0.082175,0.085144,0.07717,0.11731,0.13278,0.1146,0.078983,0.16011,0.052039,0.077073,0.091856,0.10836,0.094227,0.068602,0.18378,0.020981,0.11369,0.095661,0.12687,0.11508,0.1071,0.12463,0.11812,0.099921,0.077652,0.12682,0.12367,0.13298,0.15241,0.078188,0.078145,0.058143,0.11858,0.082396,0.090783,0.064004,0.12473,0.11643,0.11618,0.09518,0.088465,0.078062,0.092009,0.070317,0.15077,0.11017,0.10403,0.094327,0.11171,0.08193,0.16091,0.1277,0.10377,0.19171,0.073589,0.063739,0.1157,0.077186,0.081151,0.063923,0.062807,0.076739,0.070517,0.069886,0.049844,0.08717,0.13888,0.079878,0.13333,0.082808,0.078522,0.12153,0.037081,0.042129,0.11606,0.11774,0.11772,0.17464,0.10566,0.084479,0.13448,0.1146,0.099865,0.093126,0.13631,0.11281,0.089917,0.1417,0.1332,0.089721,0.11923,0.13461,0.10984,0.030261,0.097406,0.07977,0.10323,0.12494,0.11411,0.051665,0.13773,0.14854,0.15394,0.075626,0.082169,0.12018,0.080087,0.10353
cg00108569,0.080325,0.072494,0.061793,0.068233,0.086515,0.066172,0.074355,0.055682,0.063434,0.070176,0.058441,0.060601,0.058693,0.054713,0.061162,0.070684,0.069334,0.069978,0.068072,0.045558,0.057482,0.070412,0.069113,0.065464,0.062789,0.069346,0.059294,0.065643,0.082689,0.07319,0.05005,0.072399,0.075652,0.063312,0.063606,0.061389,0.065317,0.047709,0.05212,0.054383,0.049932,0.055121,0.056423,0.048441,0.063727,0.057693,0.05903,0.072086,0.050748,0.079047,0.062294,0.067127,0.065653,0.060597,0.061896,0.077532,0.075158,0.064598,0.059769,0.0577,0.063962,0.056119,0.081852,0.069088,0.065471,0.067005,0.051879,0.057555,0.047347,0.073337,0.059982,0.064706,0.042949,0.077106,0.083225,0.07199,0.063777,0.06811,0.069578,0.051252,0.075326,0.098316,0.078067,0.085004,0.065618,0.044409,0.067894,0.070032,0.068166,0.076835,0.068523,0.069513,0.066554,0.042745,0.066637,0.066597,0.057125,0.084318,0.066937,0.095862,0.051333,0.060658,0.068901,0.061081,0.05482,0.070769,0.08765,0.085509,0.065001,0.065029,0.069031,0.063942,0.075628,0.067589,0.056508,0.061664,0.062107,0.059653,0.080676,0.078941,0.076352,0.073176,0.073488,0.071528,0.085817,0.058668,0.084058,0.060677,0.066287,0.056913,0.055337,0.061663,0.058914,0.058761,0.056267,0.049551,0.046636,0.067022,0.1012,0.084361,0.062548,0.076984,0.091155,0.087711,0.072865,0.067932,0.069512,0.068365,0.065637,0.10041,0.092882,0.050008,0.079011,0.048935,0.046868,0.074055,0.081992,0.05615,0.06261,0.067844,0.054033,0.080661,0.042294,0.071676,0.054916,0.072228,0.079542,0.072631,0.076242,0.079135,0.082436,0.070102,0.072334,0.063344,0.069231,0.049571,0.07304,0.061235,0.062734,0.057854,0.078889,0.07139,0.07301,0.067153,0.06215,0.072097,0.068226,0.068234,0.052376,0.0519
